Date,Store_ID,Product_ID,Category,Units_Sold,Price_Per_Unit,Total_Sales
2020-08-29,172,299,Watches,2,142.91,285.82
2021-03-21,796,744,Beauty,16,68.69,1099.04
2023-08-12,578,735,Beauty,3,200.1,600.3
2019-11-26,625,491,Beauty,10,319.68,3196.8
2022-01-29,315,829,Beauty,12,387.47,4649.64
2019-09-21,126,489,Beauty,5,178.38,891.9
2019-08-14,14,737,Imported Fashion,9,72.94,656.46
2022-05-19,436,290,Electronics,9,150.16,1351.44
2020-11-03,779,673,Owned Brand Fashion,7,220.22,1541.54
2020-10-18,111,26,Imported Fashion,12,113.14,1357.68
2019-11-06,656,278,Beauty,8,51.78,414.24
2023-12-09,229,701,Imported Fashion,6,392.79,2356.74
2021-02-20,586,199,Electronics,3,234.59,703.77
2020-11-18,83,893,Imported Fashion,3,151.1,453.3
2023-04-29,206,337,Beauty,12,369.8,4437.6
2023-06-02,342,622,Watches,13,319.02,4147.26
2023-09-22,469,333,Beauty,6,416.28,2497.68
2022-02-14,685,885,Beauty,2,228.12,456.24
2023-04-05,458,801,Imported Fashion,15,155.5,2332.5
2022-05-24,86,126,Electronics,8,111.7,893.6
2021-02-09,504,407,Beauty,9,223.16,2008.44
2023-01-11,753,94,Watches,3,75.44,226.32
2022-03-09,154,899,Imported Fashion,2,87.05,174.1
2023-01-18,214,87,Watches,6,159.23,955.38
2019-06-30,659,118,Beauty,7,170.94,1196.58
2023-03-29,114,447,Imported Fashion,16,50.99,815.84
2022-01-29,732,316,Watches,4,452.87,1811.48
2023-11-13,396,687,Electronics,15,71.78,1076.7
2023-08-30,616,706,Imported Fashion,7,475.66,3329.62
2021-04-11,669,692,Watches,17,317.45,5396.65
2022-05-25,762,315,Beauty,18,318.99,5741.82
2021-03-03,648,694,Owned Brand Fashion,13,235.31,3059.03
2023-03-04,708,509,Electronics,16,462.75,7404.0
2021-09-19,116,636,Owned Brand Fashion,6,216.41,1298.46
2022-04-28,295,282,Electronics,18,209.1,3763.8
2020-11-21,772,939,Watches,14,161.73,2264.22
2021-01-11,607,881,Owned Brand Fashion,13,441.96,5745.48
2022-11-29,481,192,Owned Brand Fashion,15,305.74,4586.1
2023-01-27,470,182,Owned Brand Fashion,3,481.47,1444.41
2019-02-08,171,733,Beauty,19,473.54,8997.26
2019-07-14,584,144,Beauty,14,358.55,5019.7
2023-07-02,22,893,Owned Brand Fashion,8,146.15,1169.2
2022-10-28,367,634,Electronics,5,192.62,963.1
2019-05-18,281,666,Watches,5,368.32,1841.6
2019-01-01,427,94,Beauty,12,385.61,4627.32
2021-09-12,527,781,Watches,15,265.09,3976.35
2021-10-28,264,159,Owned Brand Fashion,13,346.53,4504.89
2021-12-12,493,957,Watches,19,214.2,4069.8
2022-04-18,365,595,Owned Brand Fashion,16,183.39,2934.24
2022-09-15,459,941,Electronics,1,32.81,32.81
2022-05-09,441,780,Beauty,5,366.17,1830.85
2019-04-02,469,332,Owned Brand Fashion,3,384.68,1154.04
2022-11-17,111,305,Imported Fashion,2,351.54,703.08
2023-11-03,135,786,Electronics,10,366.51,3665.1
2022-05-27,618,795,Beauty,14,347.66,4867.24
2023-12-26,605,576,Beauty,5,457.92,2289.6
2023-05-07,126,690,Electronics,5,74.27,371.35
2020-11-11,642,593,Beauty,14,129.43,1812.02
2022-08-12,202,549,Owned Brand Fashion,15,311.84,4677.6
2023-06-19,403,746,Owned Brand Fashion,10,490.93,4909.3
2021-11-06,320,489,Beauty,15,453.9,6808.5
2022-07-17,384,248,Watches,7,40.98,286.86
2023-09-29,384,76,Watches,17,370.95,6306.15
2019-05-04,665,850,Imported Fashion,15,289.98,4349.7
2023-03-29,658,70,Owned Brand Fashion,16,190.96,3055.36
2019-11-17,384,243,Imported Fashion,14,373.24,5225.36
2021-01-11,789,495,Owned Brand Fashion,2,433.21,866.42
2020-08-07,422,39,Watches,9,425.55,3829.95
2019-12-06,448,115,Beauty,12,491.19,5894.28
2022-04-20,356,778,Beauty,16,212.79,3404.64
2022-02-21,516,370,Beauty,16,254.07,4065.12
2021-07-07,454,136,Owned Brand Fashion,17,276.87,4706.79
2020-02-21,38,454,Beauty,15,46.52,697.8
2023-09-25,230,320,Electronics,3,244.75,734.25
2023-10-22,478,999,Watches,1,334.97,334.97
2021-08-21,496,597,Imported Fashion,5,338.72,1693.6
2023-11-15,722,746,Owned Brand Fashion,9,18.3,164.7
2020-02-10,654,987,Owned Brand Fashion,9,143.82,1294.38
2023-12-11,550,271,Owned Brand Fashion,10,459.48,4594.8
2020-12-28,311,661,Beauty,10,211.42,2114.2
2022-12-13,746,166,Owned Brand Fashion,1,150.92,150.92
2021-12-25,194,262,Beauty,12,59.72,716.64
2020-08-13,571,190,Watches,9,287.56,2588.04
2022-03-24,284,375,Watches,8,186.35,1490.8
2019-09-04,543,866,Electronics,18,186.73,3361.14
2019-05-10,303,409,Beauty,1,265.0,265.0
2019-07-06,231,904,Owned Brand Fashion,13,434.33,5646.29
2023-09-21,141,424,Owned Brand Fashion,18,107.37,1932.66
2022-01-24,64,876,Beauty,5,471.14,2355.7
2020-03-20,758,513,Owned Brand Fashion,7,448.62,3140.34
2023-12-19,155,610,Imported Fashion,16,306.57,4905.12
2020-08-07,260,293,Beauty,8,116.74,933.92
2023-08-31,288,243,Electronics,14,392.85,5499.9
2023-10-24,164,980,Electronics,13,209.67,2725.71
2019-09-14,105,540,Owned Brand Fashion,8,47.9,383.2
2021-01-04,87,505,Watches,8,294.04,2352.32
2022-07-21,375,152,Imported Fashion,19,424.1,8057.9
2023-04-17,426,399,Imported Fashion,14,432.74,6058.36
2022-05-09,682,487,Beauty,3,396.81,1190.43
2022-03-11,420,35,Watches,10,156.6,1566.0
2022-10-17,129,409,Owned Brand Fashion,4,195.89,783.56
2021-10-19,745,342,Imported Fashion,9,321.38,2892.42
2019-11-10,11,757,Beauty,5,268.2,1341.0
2023-03-06,122,555,Watches,1,110.36,110.36
2023-06-25,744,534,Beauty,7,119.41,835.87
2021-08-01,95,677,Owned Brand Fashion,14,204.06,2856.84
2019-12-21,292,623,Watches,13,64.12,833.56
2019-08-15,342,445,Watches,2,338.7,677.4
2019-04-09,507,133,Owned Brand Fashion,2,390.39,780.78
2019-05-24,149,117,Beauty,10,115.1,1151.0
2020-10-23,94,462,Watches,2,461.64,923.28
2023-07-17,108,177,Electronics,15,433.44,6501.6
2020-03-10,4,707,Imported Fashion,18,263.02,4734.36
2021-11-17,360,70,Beauty,6,342.52,2055.12
2020-05-02,801,684,Electronics,6,12.6,75.6
2019-02-11,272,387,Imported Fashion,10,383.22,3832.2
2019-10-25,485,883,Watches,6,225.24,1351.44
2019-09-15,251,507,Beauty,19,95.16,1808.04
2023-02-11,192,879,Imported Fashion,6,215.96,1295.76
2023-11-24,240,662,Owned Brand Fashion,13,182.58,2373.54
2020-05-19,220,481,Watches,5,81.58,407.9
2020-11-01,615,901,Beauty,5,272.41,1362.05
2021-01-30,611,822,Watches,17,378.65,6437.05
2022-11-03,244,807,Beauty,18,63.23,1138.14
2019-12-21,555,867,Imported Fashion,7,340.16,2381.12
2023-04-05,285,404,Electronics,3,234.55,703.65
2019-06-29,191,123,Beauty,18,261.39,4705.02
2023-03-13,605,935,Watches,15,364.04,5460.6
2020-10-27,479,415,Watches,8,144.39,1155.12
2020-02-08,308,125,Electronics,4,464.36,1857.44
2019-03-15,152,579,Beauty,17,184.08,3129.36
2020-02-13,220,903,Beauty,16,424.94,6799.04
2021-04-15,377,770,Imported Fashion,10,243.62,2436.2
2019-08-14,22,65,Watches,9,12.47,112.23
2022-02-25,770,264,Electronics,6,211.35,1268.1
2021-06-07,606,723,Imported Fashion,1,434.74,434.74
2019-06-21,502,672,Electronics,7,53.37,373.59
2022-03-14,63,115,Owned Brand Fashion,2,285.93,571.86
2021-12-23,139,180,Watches,13,451.43,5868.59
2022-05-22,5,671,Watches,1,325.25,325.25
2020-03-15,373,452,Watches,4,476.33,1905.32
2023-11-08,327,371,Owned Brand Fashion,18,229.72,4134.96
2021-02-03,306,448,Watches,13,268.64,3492.32
2023-04-22,522,643,Owned Brand Fashion,17,100.51,1708.67
2021-08-21,262,707,Beauty,9,109.24,983.16
2023-03-22,677,93,Beauty,6,266.86,1601.16
2019-12-25,254,471,Electronics,5,384.03,1920.15
2021-10-19,744,142,Watches,16,431.86,6909.76
2022-09-09,494,845,Owned Brand Fashion,17,252.7,4295.9
2021-03-27,237,585,Electronics,10,233.73,2337.3
2020-05-07,794,346,Owned Brand Fashion,8,10.32,82.56
2022-09-16,641,789,Electronics,1,49.17,49.17
2020-07-03,14,928,Owned Brand Fashion,3,335.88,1007.64
2019-05-19,55,41,Electronics,5,203.29,1016.45
2021-06-19,604,88,Watches,17,43.58,740.86
2021-05-24,675,544,Owned Brand Fashion,18,231.06,4159.08
2019-02-25,664,482,Beauty,16,52.38,838.08
2022-06-29,546,431,Owned Brand Fashion,1,214.94,214.94
2023-10-15,324,507,Electronics,14,414.6,5804.4
2022-09-17,362,981,Watches,2,161.25,322.5
2023-11-01,492,174,Imported Fashion,6,108.52,651.12
2022-09-07,641,522,Imported Fashion,12,266.85,3202.2
2019-10-05,163,153,Watches,19,282.88,5374.72
2020-08-31,542,444,Electronics,19,384.46,7304.74
2020-03-02,790,816,Beauty,5,320.86,1604.3
2022-10-19,194,107,Electronics,13,47.83,621.79
2023-04-08,598,549,Electronics,9,67.02,603.18
2019-07-14,196,265,Watches,4,482.67,1930.68
2022-07-14,612,57,Owned Brand Fashion,9,373.52,3361.68
2023-04-05,632,366,Beauty,8,478.62,3828.96
2019-02-09,566,509,Owned Brand Fashion,5,425.15,2125.75
2022-03-15,599,1,Beauty,3,380.3,1140.9
2019-01-25,314,774,Electronics,5,292.61,1463.05
2019-11-27,211,999,Imported Fashion,17,330.57,5619.69
2022-06-07,688,827,Owned Brand Fashion,17,414.82,7051.94
2021-07-23,493,774,Watches,3,336.44,1009.32
2023-01-30,596,613,Owned Brand Fashion,9,430.33,3872.97
2021-10-16,63,844,Watches,9,204.35,1839.15
2023-09-16,579,635,Beauty,13,344.83,4482.79
2022-03-05,79,36,Watches,1,201.04,201.04
2020-04-30,685,151,Imported Fashion,13,69.51,903.63
2022-04-06,55,11,Beauty,12,487.52,5850.24
2020-07-08,740,41,Electronics,18,359.12,6464.16
2019-10-07,608,845,Watches,4,461.32,1845.28
2020-03-22,708,419,Owned Brand Fashion,16,395.25,6324.0
2020-10-11,392,663,Imported Fashion,10,109.48,1094.8
2020-02-24,635,717,Owned Brand Fashion,18,279.55,5031.9
2020-02-25,706,233,Beauty,9,400.56,3605.04
2019-03-30,521,123,Electronics,7,147.63,1033.41
2020-06-11,96,870,Imported Fashion,10,242.43,2424.3
2022-09-02,165,436,Owned Brand Fashion,10,305.17,3051.7
2021-08-20,601,214,Electronics,14,396.62,5552.68
2019-02-02,679,794,Imported Fashion,15,19.0,285.0
2019-12-10,344,22,Watches,10,48.77,487.7
2019-09-13,61,272,Watches,3,427.79,1283.37
2022-08-22,506,524,Electronics,2,490.32,980.64
2020-09-30,182,781,Beauty,8,83.98,671.84
2019-12-29,193,812,Owned Brand Fashion,8,197.66,1581.28
2020-04-05,372,119,Imported Fashion,9,91.2,820.8
2021-12-25,65,12,Watches,11,88.73,976.03
2019-07-15,7,531,Imported Fashion,13,186.54,2425.02
2019-05-14,395,173,Imported Fashion,8,414.58,3316.64
2022-04-16,677,228,Watches,10,269.25,2692.5
2021-11-07,707,551,Imported Fashion,1,431.11,431.11
2023-09-03,53,48,Watches,10,49.37,493.7
2019-08-18,547,904,Owned Brand Fashion,9,365.22,3286.98
2023-11-01,346,707,Watches,16,159.15,2546.4
2021-05-07,435,244,Beauty,11,234.62,2580.82
2019-04-05,581,389,Electronics,18,368.87,6639.66
2020-10-18,19,338,Watches,9,263.72,2373.48
2020-10-26,742,550,Electronics,17,63.49,1079.33
2022-02-21,272,264,Beauty,17,331.56,5636.52
2019-10-22,642,267,Watches,10,478.14,4781.4
2020-08-04,114,951,Electronics,13,90.73,1179.49
2022-10-19,55,713,Electronics,13,41.13,534.69
2019-02-09,767,584,Owned Brand Fashion,8,311.78,2494.24
2019-08-02,470,373,Imported Fashion,19,389.49,7400.31
2022-09-25,149,748,Watches,19,71.6,1360.4
2023-08-25,493,404,Imported Fashion,6,341.39,2048.34
2020-07-05,120,534,Electronics,1,435.24,435.24
2021-12-29,285,879,Electronics,3,393.51,1180.53
2021-02-21,374,194,Beauty,8,77.41,619.28
2022-01-29,433,711,Electronics,15,295.44,4431.6
2023-02-07,446,314,Imported Fashion,2,176.06,352.12
2019-05-27,708,279,Imported Fashion,18,57.24,1030.32
2019-04-24,463,302,Watches,3,421.88,1265.64
2019-12-01,724,312,Imported Fashion,7,184.33,1290.31
2020-06-05,224,322,Electronics,14,193.15,2704.1
2021-01-03,348,444,Owned Brand Fashion,19,102.98,1956.62
2023-09-10,457,853,Electronics,11,346.79,3814.69
2022-07-25,664,862,Watches,5,28.35,141.75
2022-11-26,202,308,Imported Fashion,13,128.61,1671.93
2020-08-23,679,92,Imported Fashion,3,345.95,1037.85
2020-11-12,354,165,Imported Fashion,10,183.26,1832.6
2021-10-29,701,316,Imported Fashion,9,494.03,4446.27
2020-01-02,676,370,Electronics,6,418.05,2508.3
2020-03-07,530,406,Owned Brand Fashion,9,279.25,2513.25
2023-11-27,647,429,Beauty,3,420.95,1262.85
2023-09-23,161,961,Electronics,7,238.44,1669.08
2022-10-07,373,661,Imported Fashion,3,93.77,281.31
2023-09-08,710,865,Owned Brand Fashion,2,78.8,157.6
2020-11-15,369,422,Beauty,4,184.27,737.08
2020-04-01,458,982,Watches,9,41.37,372.33
2022-05-06,477,630,Beauty,18,103.03,1854.54
2023-10-01,771,358,Owned Brand Fashion,13,81.82,1063.66
2022-07-13,513,547,Beauty,6,466.28,2797.68
2023-10-26,176,400,Electronics,11,213.36,2346.96
2021-04-23,439,605,Electronics,16,197.36,3157.76
2019-03-25,255,112,Owned Brand Fashion,13,398.78,5184.14
2022-12-18,754,132,Electronics,18,202.38,3642.84
2021-11-04,459,656,Beauty,17,148.95,2532.15
2019-04-27,336,836,Electronics,7,349.84,2448.88
2019-07-12,374,640,Imported Fashion,19,495.44,9413.36
2023-12-25,690,801,Owned Brand Fashion,1,39.06,39.06
2023-03-20,704,750,Beauty,12,494.94,5939.28
2019-05-15,613,104,Electronics,11,11.87,130.57
2023-10-31,767,5,Beauty,19,359.78,6835.82
2019-03-28,748,423,Owned Brand Fashion,6,368.68,2212.08
2020-06-19,256,191,Beauty,17,352.47,5991.99
2021-10-30,102,33,Electronics,13,117.38,1525.94
2019-10-29,368,875,Owned Brand Fashion,18,257.0,4626.0
2021-02-10,170,376,Imported Fashion,13,371.24,4826.12
2022-03-15,539,656,Owned Brand Fashion,17,41.75,709.75
2022-11-03,343,53,Watches,5,299.42,1497.1
2022-01-26,242,353,Electronics,3,421.19,1263.57
2021-12-18,695,20,Owned Brand Fashion,15,66.46,996.9
2019-07-31,428,292,Watches,17,84.02,1428.34
2022-10-21,651,513,Owned Brand Fashion,3,5.71,17.13
2019-05-18,408,473,Watches,11,213.5,2348.5
2019-09-26,27,470,Watches,8,393.47,3147.76
2019-02-17,672,981,Imported Fashion,13,325.16,4227.08
2022-02-18,379,334,Watches,16,410.41,6566.56
2019-01-26,361,959,Owned Brand Fashion,13,241.96,3145.48
2022-11-27,427,171,Watches,9,301.18,2710.62
2022-03-08,695,713,Electronics,15,201.32,3019.8
2023-11-13,599,390,Beauty,10,206.45,2064.5
2021-07-04,245,716,Electronics,2,301.95,603.9
2019-03-27,217,414,Electronics,12,317.33,3807.96
2019-02-25,562,898,Beauty,6,178.56,1071.36
2019-09-22,765,789,Beauty,13,327.53,4257.89
2019-04-02,7,819,Imported Fashion,8,324.5,2596.0
2020-11-18,228,871,Beauty,15,155.73,2335.95
2020-04-27,485,665,Owned Brand Fashion,4,50.81,203.24
2019-07-03,12,925,Owned Brand Fashion,3,450.58,1351.74
2022-10-31,104,260,Watches,10,366.52,3665.2
2021-07-20,514,322,Imported Fashion,9,151.5,1363.5
2020-07-29,740,595,Imported Fashion,1,35.77,35.77
2022-02-20,649,205,Imported Fashion,13,245.53,3191.89
2020-03-17,558,986,Imported Fashion,10,127.73,1277.3
2022-09-19,499,440,Watches,10,100.23,1002.3
2022-03-02,625,90,Electronics,16,100.24,1603.84
2023-05-03,285,199,Beauty,14,321.22,4497.08
2021-12-07,145,87,Electronics,11,384.58,4230.38
2020-05-07,635,494,Owned Brand Fashion,12,253.5,3042.0
2021-02-13,238,235,Electronics,4,303.24,1212.96
2022-01-22,159,970,Watches,5,93.75,468.75
2020-02-17,373,319,Owned Brand Fashion,14,345.98,4843.72
2019-03-26,228,557,Owned Brand Fashion,17,423.36,7197.12
2020-11-30,123,446,Beauty,6,124.32,745.92
2019-04-20,265,688,Electronics,2,212.26,424.52
2019-04-12,779,391,Watches,14,105.65,1479.1
2022-03-07,648,396,Owned Brand Fashion,9,186.42,1677.78
2021-04-27,41,488,Beauty,15,492.26,7383.9
2022-06-27,241,586,Watches,10,470.16,4701.6
2019-05-02,217,697,Beauty,13,271.65,3531.45
2019-08-31,581,503,Imported Fashion,18,143.62,2585.16
2022-04-10,695,787,Beauty,14,468.45,6558.3
2023-12-27,661,541,Electronics,13,102.74,1335.62
2023-07-30,562,624,Electronics,4,435.24,1740.96
2021-10-08,562,495,Electronics,10,238.11,2381.1
2019-03-27,330,165,Imported Fashion,13,243.67,3167.71
2020-07-08,447,628,Electronics,12,307.22,3686.64
2019-08-13,283,251,Owned Brand Fashion,8,346.35,2770.8
2023-09-28,6,680,Electronics,10,485.71,4857.1
2020-02-05,167,859,Owned Brand Fashion,14,214.07,2996.98
2020-07-10,42,15,Watches,6,429.63,2577.78
2019-09-11,703,423,Imported Fashion,11,185.44,2039.84
2023-06-26,158,128,Watches,1,258.52,258.52
2023-06-18,398,904,Watches,1,316.53,316.53
2020-12-02,461,120,Electronics,7,486.61,3406.27
2020-06-01,677,166,Watches,12,435.17,5222.04
2019-01-22,119,440,Beauty,18,127.69,2298.42
2020-01-08,294,87,Electronics,5,354.0,1770.0
2019-08-01,183,152,Watches,5,331.09,1655.45
2021-11-11,52,942,Owned Brand Fashion,1,212.62,212.62
2021-03-08,417,901,Imported Fashion,15,179.36,2690.4
2023-01-23,587,688,Watches,10,378.07,3780.7
2021-10-24,273,839,Imported Fashion,19,101.29,1924.51
2023-12-29,707,581,Watches,14,384.87,5388.18
2023-11-27,713,287,Watches,18,87.2,1569.6
2022-01-08,309,866,Watches,5,443.41,2217.05
2019-12-07,479,725,Watches,9,472.72,4254.48
2021-04-02,762,297,Electronics,16,456.52,7304.32
2023-01-13,623,780,Owned Brand Fashion,13,120.7,1569.1
2022-07-14,648,773,Watches,18,208.64,3755.52
2019-09-14,629,765,Imported Fashion,17,116.95,1988.15
2019-07-10,233,225,Beauty,5,429.08,2145.4
2020-05-27,107,193,Electronics,15,98.01,1470.15
2022-12-16,463,577,Watches,17,332.4,5650.8
2020-10-04,164,528,Owned Brand Fashion,10,7.52,75.2
2020-10-30,98,438,Owned Brand Fashion,4,173.08,692.32
2022-09-07,93,124,Imported Fashion,2,27.68,55.36
2023-06-01,226,651,Imported Fashion,8,95.3,762.4
2021-01-31,721,704,Owned Brand Fashion,10,28.2,282.0
2019-08-23,259,983,Imported Fashion,6,425.31,2551.86
2020-08-08,296,766,Electronics,6,471.03,2826.18
2021-05-22,603,600,Electronics,8,53.93,431.44
2023-07-05,387,814,Beauty,18,286.96,5165.28
2022-07-05,369,262,Electronics,7,113.69,795.83
2021-11-15,643,98,Beauty,19,421.24,8003.56
2020-08-17,675,151,Imported Fashion,2,360.05,720.1
2019-04-23,379,955,Beauty,13,406.58,5285.54
2023-01-15,490,972,Electronics,12,359.08,4308.96
2021-08-21,479,256,Beauty,11,18.44,202.84
2020-10-25,59,589,Owned Brand Fashion,3,497.75,1493.25
2022-03-20,152,590,Beauty,5,305.5,1527.5
2020-06-17,383,691,Electronics,3,350.17,1050.51
2021-02-17,470,883,Imported Fashion,7,24.68,172.76
2022-04-01,365,100,Owned Brand Fashion,2,301.61,603.22
2023-04-09,77,335,Watches,1,285.2,285.2
2020-12-29,64,323,Electronics,12,294.64,3535.68
2019-02-10,361,832,Beauty,10,222.72,2227.2
2019-11-01,8,43,Beauty,9,239.57,2156.13
2019-05-19,444,858,Owned Brand Fashion,19,457.24,8687.56
2022-02-14,779,593,Imported Fashion,1,91.22,91.22
2022-06-25,90,449,Electronics,3,59.42,178.26
2021-05-19,782,264,Imported Fashion,14,190.87,2672.18
2020-11-19,38,105,Watches,9,444.09,3996.81
2022-02-20,113,976,Watches,4,13.35,53.4
2020-09-08,456,43,Watches,8,470.69,3765.52
2020-10-05,439,576,Electronics,16,91.63,1466.08
2020-10-10,640,989,Electronics,14,202.87,2840.18
2023-12-18,451,898,Electronics,14,470.36,6585.04
2022-04-21,269,441,Beauty,10,241.45,2414.5
2023-10-28,566,101,Watches,4,493.07,1972.28
2020-07-03,580,889,Owned Brand Fashion,19,93.22,1771.18
2021-12-12,784,890,Beauty,13,166.49,2164.37
2020-06-03,386,592,Owned Brand Fashion,7,460.04,3220.28
2023-10-31,376,769,Imported Fashion,5,110.96,554.8
2021-09-10,57,195,Beauty,4,62.18,248.72
2022-08-09,253,934,Electronics,7,19.5,136.5
2023-12-20,676,260,Beauty,13,378.83,4924.79
2020-09-19,318,391,Watches,6,132.17,793.02
2019-09-01,683,655,Watches,1,490.9,490.9
2023-05-17,203,299,Electronics,4,8.86,35.44
2019-04-26,363,469,Imported Fashion,14,404.09,5657.26
2023-03-07,443,941,Electronics,9,103.71,933.39
2020-12-11,716,558,Watches,1,448.1,448.1
2019-10-26,82,628,Imported Fashion,18,380.6,6850.8
2021-05-03,512,548,Electronics,13,124.05,1612.65
2019-05-04,237,112,Watches,9,420.55,3784.95
2023-03-07,368,109,Owned Brand Fashion,4,339.38,1357.52
2020-11-02,107,963,Electronics,19,343.47,6525.93
2021-01-16,343,567,Owned Brand Fashion,9,230.45,2074.05
2023-08-22,615,177,Owned Brand Fashion,5,249.92,1249.6
2019-01-06,204,879,Owned Brand Fashion,10,290.17,2901.7
2021-12-06,511,935,Electronics,10,479.62,4796.2
2021-09-02,555,683,Electronics,12,95.35,1144.2
2022-06-24,194,43,Watches,17,59.5,1011.5
2022-10-01,411,168,Owned Brand Fashion,17,401.58,6826.86
2019-05-14,339,437,Watches,13,465.04,6045.52
2019-11-02,616,370,Watches,1,102.93,102.93
2020-09-07,151,491,Beauty,5,262.43,1312.15
2022-07-12,248,53,Beauty,15,464.47,6967.05
2020-11-13,390,744,Beauty,6,315.3,1891.8
2021-06-09,624,735,Beauty,4,392.4,1569.6
2023-06-26,131,888,Electronics,4,306.42,1225.68
2023-05-14,665,581,Imported Fashion,10,178.29,1782.9
2020-03-19,88,83,Electronics,5,498.26,2491.3
2019-01-29,181,276,Owned Brand Fashion,1,366.68,366.68
2020-01-15,710,998,Electronics,17,304.87,5182.79
2021-02-07,346,391,Watches,15,349.98,5249.7
2019-04-15,439,898,Beauty,17,479.69,8154.73
2020-07-04,149,962,Electronics,8,287.62,2300.96
2023-02-14,336,878,Imported Fashion,17,465.36,7911.12
2021-02-19,115,283,Imported Fashion,18,372.45,6704.1
2022-08-01,299,139,Electronics,7,345.79,2420.53
2023-06-30,313,44,Imported Fashion,5,11.72,58.6
2021-05-31,541,480,Electronics,7,180.9,1266.3
2021-04-04,196,878,Watches,6,445.4,2672.4
2021-07-15,444,265,Electronics,5,65.11,325.55
2022-02-03,99,226,Electronics,6,499.27,2995.62
2020-07-07,11,963,Electronics,4,75.26,301.04
2019-06-06,28,710,Beauty,4,369.51,1478.04
2019-04-22,465,753,Owned Brand Fashion,19,184.51,3505.69
2021-07-07,784,576,Owned Brand Fashion,10,348.48,3484.8
2019-11-04,523,212,Watches,15,416.95,6254.25
2022-10-03,708,575,Electronics,18,468.88,8439.84
2022-04-25,166,994,Imported Fashion,16,42.3,676.8
2022-01-26,469,106,Beauty,3,122.03,366.09
2020-12-04,438,295,Imported Fashion,15,187.35,2810.25
2022-04-07,411,356,Electronics,9,491.58,4424.22
2022-02-15,628,221,Electronics,9,76.53,688.77
2021-03-18,558,585,Electronics,16,218.37,3493.92
2023-08-22,228,147,Imported Fashion,14,324.85,4547.9
2020-03-12,424,593,Imported Fashion,3,114.39,343.17
2023-12-22,108,743,Beauty,7,101.49,710.43
2021-06-21,346,323,Beauty,14,192.45,2694.3
2020-07-23,458,240,Beauty,11,257.99,2837.89
2023-07-19,693,877,Watches,7,79.41,555.87
2021-07-03,259,26,Owned Brand Fashion,12,350.56,4206.72
2021-10-01,211,48,Owned Brand Fashion,2,300.03,600.06
2020-02-23,174,383,Watches,7,358.1,2506.7
